6.15,1.24,3.4,20.23
3.94,7.14,5.98,13.33
1.82,7.33,1.69,10.7
3.42,5.74,0.12,21.79
6.4,0.91,4.28,14.79
2.39,5.91,3.45,17.75
6.39,4.1,5.45,19.81
5.15,3.45,8.74,1.23
2.42,2.89,6.01,-2.24
4.38,7.47,4.58,15.6
5.23,1.14,4.41,17.22
9.83,1.09,0.77,43.57
2.11,-0.38,5.54,-9.8
3.41,4.2,6.84,-2.16
4.24,2.33,9.15,-5.11
3.78,2.44,1.21,9.6
5.39,5.29,4.69,10.65
4.09,2.01,-2.38,31.65
3.99,3.9,0.16,23.57
6.97,7.1,3.51,22.88
5.37,2.96,2.74,20.24
5.42,7.56,3.05,25.84
3.54,1.49,2.76,11.45
5.06,1.61,9.95,-1.98
1.43,2.52,5.98,-1.15
3.93,4.23,2.98,10.36
3.49,5.57,0.31,21.11
2.42,0.4,4.2,0.01
4.97,0.31,4.35,12.6
6.67,5.52,3.27,24.4
5.32,6.46,8.35,5.66
-1.91,5.56,4.8,-14.06
3.89,1.41,4.3,-2.37
3.93,8.17,2.52,21.72
2.11,4.66,6.46,-0.39
1.74,7.06,1.26,13.16
4.85,6.93,1.5,32.33
7.8,6.67,9.29,10.29
3.4,11.59,7.76,5.93
-1.43,3.57,6.32,-12.7
3.37,3.65,5.03,0.79
1.66,6.16,5.61,4.47
-2.56,8.55,5.15,6.64
3.62,3.76,3.25,15.59
7.77,5.98,1.58,33.3
1.24,5.08,5.91,-2.11
2.08,4.47,4.89,0.92
4.22,8.26,1.68,22.64
3.54,4.7,1.45,18.31
2.45,4.96,3.05,25.93
3.5,4.45,-1.57,23.15
2.18,8.22,2.12,15.13
5.7,3.56,4.74,18.16
6.26,6.53,6.31,15.61
5.03,-0.58,6.18,0.77
-0.64,2.25,6.18,-10.71
2.93,7.64,2.52,13.21
-0.35,3.37,1.96,0.22
8.22,2.76,3.71,25.02
2.9,2.44,5.17,5.22
2.1,3.32,9.81,-9.77
3.13,6.34,5.24,2.33
6.13,0.29,2.28,17.79
6.42,3.33,6.93,12.2
1.39,1.76,2.79,8.09
5.01,1.4,2.47,15.46
8.87,6.76,6.17,22.76
2.64,2.74,5.39,4.18
0.36,3.83,2.39,-0.97
-3.06,6.4,6.46,-19.38
4.74,3.71,5.64,6.33
4.95,8.22,8.29,6.43
6.08,7.76,1.98,32.93
3.68,5.31,9.2,2.86
0.54,9.08,6.33,1.59
1.59,0.83,1.27,2.29
6.43,4.43,7.0,13.53
-0.68,2.74,4.89,-12.45
2.34,5.24,6.36,-7.44
8.04,1.71,5.71,13.48
2.3,6.74,3.42,13.94
4.44,1.85,8.68,-5.9
5.64,0.49,2.83,11.83
4.14,1.61,7.35,-0.53
3.2,2.59,2.43,16.2
3.46,1.0,2.14,17.2
0.9,3.97,10.2,-16.42
8.98,8.51,4.75,35.98
2.94,3.24,3.77,6.2
4.24,0.34,1.24,21.78
5.39,4.85,2.49,14.44
2.27,-1.61,4.31,-6.45
4.45,1.6,3.35,14.27
7.33,7.42,4.01,26.2
0.58,2.56,6.56,-8.54
0.8,2.91,-0.59,12.42
1.81,4.84,3.61,0.29
6.01,3.39,3.45,19.28
1.95,6.32,0.38,12.93
3.52,8.52,4.26,18.73
4.23,4.0,0.4,14.88
-0.11,1.71,3.2,2.84
6.2,8.58,7.09,18.03
-1.95,3.69,4.14,-10.85
4.88,6.81,1.87,28.76
5.04,2.82,4.38,10.64
6.26,6.74,4.0,19.98
4.37,5.12,1.9,22.17
2.03,8.1,8.25,-6.63
3.16,4.93,0.43,19.83
7.04,4.02,1.86,24.55
5.87,2.77,5.2,11.75
3.95,4.62,5.96,8.03
2.6,5.15,6.02,-6.83
6.7,2.64,5.46,13.42
-1.2,5.13,7.99,-19.77
2.53,6.31,3.17,16.56
8.08,3.41,2.96,31.35
3.16,5.34,-0.0,21.24
6.02,0.55,5.13,18.42
1.98,8.01,5.95,3.98
4.43,5.91,6.56,15.13
7.68,5.08,4.25,19.49
-0.89,2.22,4.04,-1.18
10.65,4.97,6.85,30.88
5.62,3.91,5.84,2.56
2.16,1.13,0.74,11.28
7.04,3.19,1.16,23.4
1.65,0.62,0.17,7.42
-0.64,3.32,6.3,-0.48
6.64,2.8,5.35,11.8
1.02,5.95,-2.34,18.26
5.88,7.3,7.39,9.16
4.03,5.68,4.95,12.14
7.51,8.25,9.09,14.69
4.98,4.34,6.58,11.61
2.09,8.99,5.14,14.66
5.56,2.31,1.14,22.26
7.38,7.47,2.18,36.35
5.52,5.35,0.57,25.97
6.74,6.08,1.31,29.85
2.78,1.36,-0.86,16.71
3.53,7.63,3.4,10.55
1.6,3.37,-1.25,22.25
6.93,7.82,8.05,19.36
3.53,6.27,5.74,5.07
1.77,-1.71,1.52,0.89
2.36,2.59,0.19,16.78
5.23,-0.37,4.34,14.73
5.84,3.28,2.07,11.3
4.63,1.57,2.93,16.33
3.77,4.46,1.69,14.5
0.8,3.52,3.39,4.1
-1.97,-0.19,3.12,-19.06
7.38,-0.28,4.5,10.78
2.51,2.89,7.4,-0.43
6.97,3.51,1.72,18.9
4.48,2.79,6.45,10.06
7.39,3.7,7.06,6.61
4.54,-1.25,7.13,0.18
0.68,2.85,6.71,-13.89
-1.47,5.45,5.06,-4.74
1.59,5.67,1.25,11.5
4.47,7.58,3.6,16.78
8.17,7.32,2.44,29.44
4.64,6.27,2.35,20.48
4.73,6.51,2.99,22.31
1.96,2.85,2.3,7.61
4.14,3.08,7.05,10.81
5.35,3.3,1.94,15.83
-0.51,2.7,6.87,-8.48
5.64,8.79,7.52,15.89
0.44,2.73,0.47,15.93
4.69,1.2,-1.85,31.31
8.12,0.75,3.06,26.15
5.47,3.58,5.11,23.01
9.81,6.47,1.77,34.74
0.6,2.75,0.61,9.26
3.14,-0.13,-0.29,13.34
-0.05,4.11,8.78,-10.86
6.84,3.21,4.26,20.45
-2.19,5.82,7.59,-13.81
4.81,6.72,3.57,10.46
-0.04,1.4,2.18,-4.22
5.51,1.98,-0.66,21.64
2.05,3.93,2.84,9.42
7.0,2.68,4.32,19.11
0.4,0.8,4.14,-0.14
4.45,1.68,3.35,7.69
1.98,0.34,3.48,0.72
2.98,1.97,10.06,-6.11
-1.39,1.84,3.89,-19.97
0.13,7.35,1.67,12.54
4.21,3.3,5.73,1.95
7.89,3.23,5.08,13.53
2.53,5.53,1.6,25.18
4.77,-1.01,2.68,12.7
4.41,5.28,3.42,11.31
9.98,3.69,4.78,28.8
4.35,4.32,5.23,6.78
4.95,1.72,2.21,19.73
0.77,1.65,5.66,-12.58
3.44,0.49,4.63,8.99
7.93,7.48,5.35,28.2
7.71,2.51,7.36,16.89
6.23,0.51,7.1,6.81
4.44,8.27,5.4,8.55
-1.76,5.55,2.58,-3.57
3.21,-0.12,2.28,9.82
4.89,4.56,-1.6,24.51
5.73,3.51,0.24,27.06
4.44,-1.36,-0.45,15.02
7.32,0.54,4.11,22.26
1.36,0.61,3.61,-6.2
5.9,5.58,4.28,18.85
3.94,5.33,2.47,13.38
4.49,3.85,3.35,21.35
2.91,2.84,7.28,-7.54
5.86,2.99,2.56,22.56
3.69,2.84,6.03,-0.23
6.5,9.33,5.75,21.51
4.02,3.91,6.97,3.45
-0.45,2.27,3.2,5.21
5.4,7.35,10.08,7.44
2.62,-1.64,5.35,3.45
2.39,3.1,2.17,17.09
6.19,3.01,6.18,9.82
8.14,2.92,1.87,26.57
0.31,2.12,6.06,-5.78
